Zip Code,Scratcher Sales Amount,Income Per Household Amount,Population Count,Price Point,Male Population Count,Female Population Count,Asian Population Count,Black Population Count,Hawaiian Population Count,Hispanic Population Count,Indian Population Count,White Population Count,Other Population Count,Total Population,Male Population Ratio,Female Population Ratio,Asian Population Ratio,Black Population Ratio,Hawaiian Population Ratio,Hispanic Population Ratio,Indian Population Ratio,White Population Ratio,Other Population Ratio,Ticket count,Ticket Per Capita,Sales Per Capita
85304,886080.00,60371,25883,30,12637,13246,1189,1244,110,4975,559,21670,2125,31872,0.488235521,0.511764479,0.037305472,0.039031124,0.003451305,0.156093122,0.017538906,0.679907129,0.066672942,29536,0.926706827,27.80120482
85305,1108500.00,65640,10822,10,5400,5422,759,1019,27,4014,308,7258,2038,15423,0.498983552,0.501016448,0.049212216,0.066070155,0.001750632,0.26026065,0.019970174,0.470595863,0.13214031,110850,7.187317642,71.87317642
85305,1059270.00,65640,10822,5,5400,5422,759,1019,27,4014,308,7258,2038,15423,0.498983552,0.501016448,0.049212216,0.066070155,0.001750632,0.26026065,0.019970174,0.470595863,0.13214031,211854,13.73623809,68.68119043
85305,1046080.00,65640,10822,20,5400,5422,759,1019,27,4014,308,7258,2038,15423,0.498983552,0.501016448,0.049212216,0.066070155,0.001750632,0.26026065,0.019970174,0.470595863,0.13214031,52304,3.39129871,67.82597419
85305,312060.00,65640,10822,30,5400,5422,759,1019,27,4014,308,7258,2038,15423,0.498983552,0.501016448,0.049212216,0.066070155,0.001750632,0.26026065,0.019970174,0.470595863,0.13214031,10402,0.674447254,20.23341762
85306,4845500.00,60756,24191,20,11826,12365,987,1134,89,3873,555,20671,1677,28986,0.488859493,0.511140507,0.034050921,0.039122335,0.003070448,0.133616229,0.019147174,0.713137377,0.057855516,242275,8.358345408,167.1669082
85306,4448480.00,60756,24191,10,11826,12365,987,1134,89,3873,555,20671,1677,28986,0.488859493,0.511140507,0.034050921,0.039122335,0.003070448,0.133616229,0.019147174,0.713137377,0.057855516,444848,15.3469951,153.469951
85306,3481485.00,60756,24191,5,11826,12365,987,1134,89,3873,555,20671,1677,28986,0.488859493,0.511140507,0.034050921,0.039122335,0.003070448,0.133616229,0.019147174,0.713137377,0.057855516,696297,24.02183813,120.1091906
85306,1269240.00,60756,24191,30,11826,12365,987,1134,89,3873,555,20671,1677,28986,0.488859493,0.511140507,0.034050921,0.039122335,0.003070448,0.133616229,0.019147174,0.713137377,0.057855516,42308,1.459601187,43.7880356
85307,1953720.00,52426,9230,20,4637,4593,454,1045,66,3214,216,6292,1717,13004,0.502383532,0.497616468,0.034912335,0.080359889,0.005075361,0.247154722,0.016610274,0.483851123,0.132036297,97686,7.511996309,150.2399262
85307,1758320.00,52426,9230,10,4637,4593,454,1045,66,3214,216,6292,1717,13004,0.502383532,0.497616468,0.034912335,0.080359889,0.005075361,0.247154722,0.016610274,0.483851123,0.132036297,175832,13.52137804,135.2137804
85307,1627650.00,52426,9230,5,4637,4593,454,1045,66,3214,216,6292,1717,13004,0.502383532,0.497616468,0.034912335,0.080359889,0.005075361,0.247154722,0.016610274,0.483851123,0.132036297,325530,25.03306675,125.1653337
85307,571230.00,52426,9230,30,4637,4593,454,1045,66,3214,216,6292,1717,13004,0.502383532,0.497616468,0.034912335,0.080359889,0.005075361,0.247154722,0.016610274,0.483851123,0.132036297,19041,1.464241772,43.92725315
85308,14080820.00,74060,63876,20,31263,32613,3616,2088,224,7251,937,56276,2743,73135,0.489432651,0.510567349,0.049442811,0.028549942,0.003062829,0.099145416,0.012811923,0.769481097,0.037505982,704041,9.626594654,192.5318931
85308,11443030.00,74060,63876,10,31263,32613,3616,2088,224,7251,937,56276,2743,73135,0.489432651,0.510567349,0.049442811,0.028549942,0.003062829,0.099145416,0.012811923,0.769481097,0.037505982,1144303,15.64644835,156.4644835
85308,8160555.00,74060,63876,5,31263,32613,3616,2088,224,7251,937,56276,2743,73135,0.489432651,0.510567349,0.049442811,0.028549942,0.003062829,0.099145416,0.012811923,0.769481097,0.037505982,1632111,22.31641485,111.5820742
85308,3579780.00,74060,63876,30,31263,32613,3616,2088,224,7251,937,56276,2743,73135,0.489432651,0.510567349,0.049442811,0.028549942,0.003062829,0.099145416,0.012811923,0.769481097,0.037505982,119326,1.631585424,48.94756273
85310,6075780.00,97071,19007,20,9431,9576,755,420,74,1736,221,17593,503,21302,0.496185616,0.503814384,0.035442681,0.019716459,0.003473852,0.081494695,0.010374613,0.825884893,0.023612806,303789,14.2610553,285.221106
85310,3813410.00,97071,19007,10,9431,9576,755,420,74,1736,221,17593,503,21302,0.496185616,0.503814384,0.035442681,0.019716459,0.003473852,0.081494695,0.010374613,0.825884893,0.023612806,381341,17.90165243,179.0165243
85310,2424175.00,97071,19007,5,9431,9576,755,420,74,1736,221,17593,503,21302,0.496185616,0.503814384,0.035442681,0.019716459,0.003473852,0.081494695,0.010374613,0.825884893,0.023612806,484835,22.76006948,113.8003474
85310,1773390.00,97071,19007,30,9431,9576,755,420,74,1736,221,17593,503,21302,0.496185616,0.503814384,0.035442681,0.019716459,0.003473852,0.081494695,0.010374613,0.825884893,0.023612806,59113,2.774997653,83.24992958
85320,282525.00,28295,1197,5,643,554,6,10,3,699,60,825,318,1921,0.537176274,0.462823726,0.003123373,0.005205622,0.001561687,0.363872983,0.031233732,0.429463821,0.165538782,56505,29.41436752,147.0718376
85320,223070.00,28295,1197,10,643,554,6,10,3,699,60,825,318,1921,0.537176274,0.462823726,0.003123373,0.005205622,0.001561687,0.363872983,0.031233732,0.429463821,0.165538782,22307,11.61218116,116.1218116
85320,87040.00,28295,1197,20,643,554,6,10,3,699,60,825,318,1921,0.537176274,0.462823726,0.003123373,0.005205622,0.001561687,0.363872983,0.031233732,0.429463821,0.165538782,4352,2.265486726,45.30973451
85320,30000.00,28295,1197,30,643,554,6,10,3,699,60,825,318,1921,0.537176274,0.462823726,0.003123373,0.005205622,0.001561687,0.363872983,0.031233732,0.429463821,0.165538782,1000,0.520562207,15.61686622
85321,420865.00,28942,4435,5,2198,2237,55,53,8,1364,1342,2786,360,5968,0.495603157,0.504396843,0.009215818,0.008880697,0.001340483,0.228552279,0.224865952,0.466823056,0.060321716,84173,14.10405496,70.5202748
85321,417030.00,28942,4435,10,2198,2237,55,53,8,1364,1342,2786,360,5968,0.495603157,0.504396843,0.009215818,0.008880697,0.001340483,0.228552279,0.224865952,0.466823056,0.060321716,41703,6.987768097,69.87768097
85321,334220.00,28942,4435,20,2198,2237,55,53,8,1364,1342,2786,360,5968,0.495603157,0.504396843,0.009215818,0.008880697,0.001340483,0.228552279,0.224865952,0.466823056,0.060321716,16711,2.800100536,56.00201072
85321,76020.00,28942,4435,30,2198,2237,55,53,8,1364,1342,2786,360,5968,0.495603157,0.504396843,0.009215818,0.008880697,0.001340483,0.228552279,0.224865952,0.466823056,0.060321716,2534,0.424597855,12.73793566
85323,7853020.00,48415,39507,20,19844,19663,1358,4318,359,24237,1049,21911,12338,65570,0.502290733,0.497709267,0.020710691,0.065853287,0.005475065,0.369635504,0.01599817,0.334161964,0.18816532,392651,5.988272076,119.7654415
85323,7800370.00,48415,39507,10,19844,19663,1358,4318,359,24237,1049,21911,12338,65570,0.502290733,0.497709267,0.020710691,0.065853287,0.005475065,0.369635504,0.01599817,0.334161964,0.18816532,780037,11.89624828,118.9624828
85323,7396950.00,48415,39507,5,19844,19663,1358,4318,359,24237,1049,21911,12338,65570,0.502290733,0.497709267,0.020710691,0.065853287,0.005475065,0.369635504,0.01599817,0.334161964,0.18816532,1479390,22.56199481,112.8099741
85323,2406360.00,48415,39507,30,19844,19663,1358,4318,359,24237,1049,21911,12338,65570,0.502290733,0.497709267,0.020710691,0.065853287,0.005475065,0.369635504,0.01599817,0.334161964,0.18816532,80212,1.22330334,36.6991002
85324,264515.00,38150,2886,5,1493,1393,29,10,1,164,81,2769,63,3117,0.517325017,0.482674983,0.009303818,0.003208213,0.000320821,0.052614694,0.025986526,0.888354187,0.020211742,52903,16.97240937,84.86204684
85324,241870.00,38150,2886,10,1493,1393,29,10,1,164,81,2769,63,3117,0.517325017,0.482674983,0.009303818,0.003208213,0.000320821,0.052614694,0.025986526,0.888354187,0.020211742,24187,7.759704844,77.59704844
85324,214880.00,38150,2886,20,1493,1393,29,10,1,164,81,2769,63,3117,0.517325017,0.482674983,0.009303818,0.003208213,0.000320821,0.052614694,0.025986526,0.888354187,0.020211742,10744,3.446904074,68.93808149
85324,92460.00,38150,2886,30,1493,1393,29,10,1,164,81,2769,63,3117,0.517325017,0.482674983,0.009303818,0.003208213,0.000320821,0.052614694,0.025986526,0.888354187,0.020211742,3082,0.988771254,29.66313763
85325,302500.00,50603,1212,20,615,597,11,10,0,56,39,1160,28,1304,0.507425743,0.492574257,0.008435583,0.007668712,0,0.042944785,0.029907975,0.889570552,0.021472393,15125,11.59892638,231.9785276
85325,204760.00,50603,1212,10,615,597,11,10,0,56,39,1160,28,1304,0.507425743,0.492574257,0.008435583,0.007668712,0,0.042944785,0.029907975,0.889570552,0.021472393,20476,15.70245399,157.0245399
85325,125375.00,50603,1212,5,615,597,11,10,0,56,39,1160,28,1304,0.507425743,0.492574257,0.008435583,0.007668712,0,0.042944785,0.029907975,0.889570552,0.021472393,25075,19.22929448,96.14647239
85325,102000.00,50603,1212,30,615,597,11,10,0,56,39,1160,28,1304,0.507425743,0.492574257,0.008435583,0.007668712,0,0.042944785,0.029907975,0.889570552,0.021472393,3400,2.607361963,78.2208589
85326,6824405.00,55980,51705,5,28346,23359,1065,4022,191,21924,1399,34970,12182,75753,0.54822551,0.45177449,0.014058849,0.053093607,0.002521352,0.289414281,0.018467915,0.461631883,0.160812113,1364881,18.01751746,90.08758729
85326,6691450.00,55980,51705,10,28346,23359,1065,4022,191,21924,1399,34970,12182,75753,0.54822551,0.45177449,0.014058849,0.053093607,0.002521352,0.289414281,0.018467915,0.461631883,0.160812113,669145,8.833247528,88.33247528
85326,6105820.00,55980,51705,20,28346,23359,1065,4022,191,21924,1399,34970,12182,75753,0.54822551,0.45177449,0.014058849,0.053093607,0.002521352,0.289414281,0.018467915,0.461631883,0.160812113,305291,4.030084617,80.60169234
85326,1842270.00,55980,51705,30,28346,23359,1065,4022,191,21924,1399,34970,12182,75753,0.54822551,0.45177449,0.014058849,0.053093607,0.002521352,0.289414281,0.018467915,0.461631883,0.160812113,61409,0.810647763,24.31943289
85328,2570.00,38897,259,5,131,128,0,1,0,62,9,227,29,328,0.505791506,0.494208494,0,0.00304878,0,0.18902439,0.027439024,0.692073171,0.088414634,514,1.567073171,7.835365854
85328,2300.00,38897,259,20,131,128,0,1,0,62,9,227,29,328,0.505791506,0.494208494,0,0.00304878,0,0.18902439,0.027439024,0.692073171,0.088414634,115,0.350609756,7.012195122
85328,600.00,38897,259,10,131,128,0,1,0,62,9,227,29,328,0.505791506,0.494208494,0,0.00304878,0,0.18902439,0.027439024,0.692073171,0.088414634,60,0.182926829,1.829268293
85329,820375.00,0,0,5,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,164075,#DIV/0!,#DIV/0!
85329,480960.00,0,0,10,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,48096,#DIV/0!,#DIV/0!
85329,371860.00,0,0,20,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,18593,#DIV/0!,#DIV/0!
85329,105720.00,0,0,30,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3524,#DIV/0!,#DIV/0!
85331,8020220.00,100092,26960,20,13180,13780,679,312,44,1676,231,25740,493,29175,0.488872404,0.511127596,0.02327335,0.010694087,0.001508141,0.057446444,0.007917738,0.882262211,0.016898029,401011,13.74502142,274.9004284
85331,4071540.00,100092,26960,10,13180,13780,679,312,44,1676,231,25740,493,29175,0.488872404,0.511127596,0.02327335,0.010694087,0.001508141,0.057446444,0.007917738,0.882262211,0.016898029,407154,13.95557841,139.5557841
85331,2697810.00,100092,26960,30,13180,13780,679,312,44,1676,231,25740,493,29175,0.488872404,0.511127596,0.02327335,0.010694087,0.001508141,0.057446444,0.007917738,0.882262211,0.016898029,89927,3.082330763,92.46992288
85331,2520405.00,100092,26960,5,13180,13780,679,312,44,1676,231,25740,493,29175,0.488872404,0.511127596,0.02327335,0.010694087,0.001508141,0.057446444,0.007917738,0.882262211,0.016898029,504081,17.27784062,86.38920308
85332,386590.00,39490,2146,5,1084,1062,9,17,3,253,55,2027,86,2450,0.505125815,0.494874185,0.003673469,0.006938776,0.00122449,0.103265306,0.02244898,0.827346939,0.035102041,77318,31.55836735,157.7918367
85332,248830.00,39490,2146,10,1084,1062,9,17,3,253,55,2027,86,2450,0.505125815,0.494874185,0.003673469,0.006938776,0.00122449,0.103265306,0.02244898,0.827346939,0.035102041,24883,10.15632653,101.5632653
85332,81300.00,39490,2146,20,1084,1062,9,17,3,253,55,2027,86,2450,0.505125815,0.494874185,0.003673469,0.006938776,0.00122449,0.103265306,0.02244898,0.827346939,0.035102041,4065,1.659183673,33.18367347
85332,63600.00,39490,2146,30,1084,1062,9,17,3,253,55,2027,86,2450,0.505125815,0.494874185,0.003673469,0.006938776,0.00122449,0.103265306,0.02244898,0.827346939,0.035102041,2120,0.865306122,25.95918367
85333,113315.00,38625,790,5,433,357,7,4,0,536,9,549,256,1361,0.548101266,0.451898734,0.005143277,0.002939015,0,0.393828068,0.006612785,0.403379868,0.188096988,22663,16.65172667,83.25863336
85333,87700.00,38625,790,10,433,357,7,4,0,536,9,549,256,1361,0.548101266,0.451898734,0.005143277,0.002939015,0,0.393828068,0.006612785,0.403379868,0.188096988,8770,6.44379133,64.4379133
85333,16400.00,38625,790,20,433,357,7,4,0,536,9,549,256,1361,0.548101266,0.451898734,0.005143277,0.002939015,0,0.393828068,0.006612785,0.403379868,0.188096988,820,0.602498163,12.04996326
85333,8550.00,38625,790,30,433,357,7,4,0,536,9,549,256,1361,0.548101266,0.451898734,0.005143277,0.002939015,0,0.393828068,0.006612785,0.403379868,0.188096988,285,0.209404849,6.282145481
85334,580070.00,29605,1482,10,812,670,24,20,0,481,42,1181,273,2021,0.547908232,0.452091768,0.011875309,0.009896091,0,0.23800099,0.020781791,0.584364176,0.135081643,58007,28.70212766,287.0212766
85334,531375.00,29605,1482,5,812,670,24,20,0,481,42,1181,273,2021,0.547908232,0.452091768,0.011875309,0.009896091,0,0.23800099,0.020781791,0.584364176,0.135081643,106275,52.58535379,262.9267689
85334,416120.00,29605,1482,20,812,670,24,20,0,481,42,1181,273,2021,0.547908232,0.452091768,0.011875309,0.009896091,0,0.23800099,0.020781791,0.584364176,0.135081643,20806,10.29490351,205.8980703
85334,121950.00,29605,1482,30,812,670,24,20,0,481,42,1181,273,2021,0.547908232,0.452091768,0.011875309,0.009896091,0,0.23800099,0.020781791,0.584364176,0.135081643,4065,2.011380505,60.34141514
85335,2965010.00,51915,31787,5,15757,16030,853,2589,172,15120,787,20679,8419,48619,0.495705792,0.504294208,0.017544581,0.053250787,0.003537712,0.310989531,0.016187087,0.425327547,0.173162755,593002,12.1969189,60.9845945
85335,2201450.00,51915,31787,10,15757,16030,853,2589,172,15120,787,20679,8419,48619,0.495705792,0.504294208,0.017544581,0.053250787,0.003537712,0.310989531,0.016187087,0.425327547,0.173162755,220145,4.527962319,45.27962319
85335,1752280.00,51915,31787,20,15757,16030,853,2589,172,15120,787,20679,8419,48619,0.495705792,0.504294208,0.017544581,0.053250787,0.003537712,0.310989531,0.016187087,0.425327547,0.173162755,87614,1.802052695,36.04105391
85335,483030.00,51915,31787,30,15757,16030,853,2589,172,15120,787,20679,8419,48619,0.495705792,0.504294208,0.017544581,0.053250787,0.003537712,0.310989531,0.016187087,0.425327547,0.173162755,16101,0.331166828,9.935004834
85337,1174740.00,30636,2793,5,1441,1352,19,45,0,1665,551,1402,882,4564,0.515932689,0.484067311,0.004163015,0.009859772,0,0.364811569,0.120727432,0.307186678,0.193251534,234948,51.47852761,257.392638
85337,934960.00,30636,2793,10,1441,1352,19,45,0,1665,551,1402,882,4564,0.515932689,0.484067311,0.004163015,0.009859772,0,0.364811569,0.120727432,0.307186678,0.193251534,93496,20.485539,204.85539
85337,923120.00,30636,2793,20,1441,1352,19,45,0,1665,551,1402,882,4564,0.515932689,0.484067311,0.004163015,0.009859772,0,0.364811569,0.120727432,0.307186678,0.193251534,46156,10.11305872,202.2611744
85337,263070.00,30636,2793,30,1441,1352,19,45,0,1665,551,1402,882,4564,0.515932689,0.484067311,0.004163015,0.009859772,0,0.364811569,0.120727432,0.307186678,0.193251534,8769,1.921340929,57.64022787
85338,8171920.00,72392,41115,20,20549,20566,1731,3430,179,13858,805,30313,6678,56994,0.499793263,0.500206737,0.030371618,0.060181774,0.003140681,0.243148402,0.014124294,0.531863003,0.117170228,408596,7.16910552,143.3821104
85338,7256420.00,72392,41115,10,20549,20566,1731,3430,179,13858,805,30313,6678,56994,0.499793263,0.500206737,0.030371618,0.060181774,0.003140681,0.243148402,0.014124294,0.531863003,0.117170228,725642,12.7319016,127.319016
85338,5665850.00,72392,41115,5,20549,20566,1731,3430,179,13858,805,30313,6678,56994,0.499793263,0.500206737,0.030371618,0.060181774,0.003140681,0.243148402,0.014124294,0.531863003,0.117170228,1133170,19.88226831,99.41134154
85338,2210580.00,72392,41115,30,20549,20566,1731,3430,179,13858,805,30313,6678,56994,0.499793263,0.500206737,0.030371618,0.060181774,0.003140681,0.243148402,0.014124294,0.531863003,0.117170228,73686,1.292872934,38.78618802
85339,4004160.00,66684,35586,20,17324,18262,2970,6651,197,13797,3718,17493,6496,51322,0.48682066,0.51317934,0.057869919,0.129593547,0.00383851,0.26883208,0.072444566,0.340847979,0.126573399,200208,3.901017108,78.02034215
85339,3946920.00,66684,35586,10,17324,18262,2970,6651,197,13797,3718,17493,6496,51322,0.48682066,0.51317934,0.057869919,0.129593547,0.00383851,0.26883208,0.072444566,0.340847979,0.126573399,394692,7.690503098,76.90503098
85339,3853235.00,66684,35586,5,17324,18262,2970,6651,197,13797,3718,17493,6496,51322,0.48682066,0.51317934,0.057869919,0.129593547,0.00383851,0.26883208,0.072444566,0.340847979,0.126573399,770647,15.0159191,75.0795955
85339,1163100.00,66684,35586,30,17324,18262,2970,6651,197,13797,3718,17493,6496,51322,0.48682066,0.51317934,0.057869919,0.129593547,0.00383851,0.26883208,0.072444566,0.340847979,0.126573399,38770,0.755426523,22.66279568
85340,3106300.00,85711,26262,20,12927,13335,1658,2180,108,6679,422,20068,2974,34089,0.492232122,0.507767878,0.04863739,0.063950248,0.003168177,0.195928305,0.01237936,0.5886943,0.087242219,155315,4.556161812,91.12323623
85340,2811130.00,85711,26262,10,12927,13335,1658,2180,108,6679,422,20068,2974,34089,0.492232122,0.507767878,0.04863739,0.063950248,0.003168177,0.195928305,0.01237936,0.5886943,0.087242219,281113,8.246443134,82.46443134
85340,1671285.00,85711,26262,5,12927,13335,1658,2180,108,6679,422,20068,2974,34089,0.492232122,0.507767878,0.04863739,0.063950248,0.003168177,0.195928305,0.01237936,0.5886943,0.087242219,334257,9.805421104,49.02710552
85340,939300.00,85711,26262,30,12927,13335,1658,2180,108,6679,422,20068,2974,34089,0.492232122,0.507767878,0.04863739,0.063950248,0.003168177,0.195928305,0.01237936,0.5886943,0.087242219,31310,0.918478101,27.55434304
85341,61555.00,0,39,5,22,17,0,1,0,34,0,23,15,73,0.564102564,0.435897436,0,0.01369863,0,0.465753425,0,0.315068493,0.205479452,12311,168.6438356,843.2191781
85341,57190.00,0,39,10,22,17,0,1,0,34,0,23,15,73,0.564102564,0.435897436,0,0.01369863,0,0.465753425,0,0.315068493,0.205479452,5719,78.34246575,783.4246575
85341,47600.00,0,39,20,22,17,0,1,0,34,0,23,15,73,0.564102564,0.435897436,0,0.01369863,0,0.465753425,0,0.315068493,0.205479452,2380,32.60273973,652.0547945
